Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço;Nota Geral;Qtd. Avaliações;País;Data Comentário;Nota Comentário;Comentário;Link
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;07/01/2026;5;Produto maravilhoso. Pena que o segundo capacete veio no tamanho e cor errados, mas já devolvi e solicitei a troca. Sigo aguardando. Vieram bem embalados e chegou rápido.;https://www.amazon.com.br/dp/B07WZQC1NJ
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;27/12/2025;5;Perfeito, sob-medida, confortável e seguro, comprei a numeração 58.;https://www.amazon.com.br/dp/B07WZQC1NJ
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;05/01/2026;4;Chegou, bem embalado e entrega rápida, é prático e bonito;https://www.amazon.com.br/dp/B07WZQC1NJ
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;25/12/2025;5;Muito bom , porém e. Aspectos de segurança deve se fazer uma procura mais minuciosa e o investimento tem que ser um valor mais alto , mas para uso básico e para tirar a CNH vale a pena.;https://www.amazon.com.br/dp/B07WZQC1NJ
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;30/12/2025;5;Boa qualidade pelo preço… mas faltou uma viseira superior… tem que andar com óculos escuro;https://www.amazon.com.br/dp/B07WZQC1NJ
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;26/12/2025;5;O produto é excelente .umas a entrega ficou a desejar . Atrasado de mais . Mas valeu apena . Se tiver paciência da certo.;https://www.amazon.com.br/dp/B07WZQC1NJ
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;30/12/2025;5;Muito bom e bonito. Melhor ainda que peguei na promoção.;https://www.amazon.com.br/dp/B07WZQC1NJ
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;10/01/2026;5;E bom mas tem um porém atrava da viseira fica caindo quando vc levantar e fechar ela aí cai;https://www.amazon.com.br/dp/B07WZQC1NJ
36;6;Automotivo;B07WZQC1NJ;CAPACETE ABERTO PRO TORK NEW LIBERTY 3 SOLID PRETO FOSCO TAM. 60;101;4,6;15.049;Brasil;11/01/2026;5;Ótimo produto;https://www.amazon.com.br/dp/B07WZQC1NJ
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;04/01/2026;5;Excelente produto, espuma excelente, utilizei com detergente para testar e a espuma ficou cremosa.;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;26/11/2025;5;Simplesmente maravilhoso o shampoo que eu usava em uma lavagem do carro agora uso em 3 vezes uma grande economia e muita praticidade;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;11/12/2025;5;Cumpre tudo que promete! Muita pressão e, consequentemente, muita espuma. Excelente produto para utilização caseira.;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;23/11/2025;4;Produto prático e cumpre razoavelmente o que promete.  Não espere uma espuma cremosa como a de outros concorrentes de maior qualidade,  entretanto é uma ótima opção para quem não tem uma snow foam.  Custo-benefício muito bom.;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;25/12/2025;5;Chegou antes do prazo, se bombear bastante solta bastante espuma.;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;22/12/2025;5;cumpre o que promete! Vem com peças de reposição. recomendo muito;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;11/12/2025;5;Pra ser manual, é excelente. Espalha muito bem a espuma. Estou satisfeito. Já lavei o carro e a moto. Muito bom. Recomendo.;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;12/12/2025;5;Comprei a SnowFan meio desconfiado por causa dos comentários negativos, mas comigo funcionou muito bem. Já usei 5 vezes e até agora está tudo certo. Consegui lavar uma moto (Lander), um carro (Celta) e outros itens sem dificuldade. A pressão foi suficiente, não travou e entregou exatamente o que eu precisava.Por enquanto, estou bem satisfeito. Para quem está em dúvida, pelo menos no meu caso ela funcionou sem problemas!;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;11/01/2026;5;Top D+Usei e fiquei satisfeito, vamos ver o quanto dura, pelo preço não tem concorrente.;https://www.amazon.com.br/dp/B0CTD5MCW1
37;7;Automotivo;B0CTD5MCW1;Snow Foam Pump 3 Em 1 Manual Espuma Água Químicos SGT-9924;49,9;4,6;399;Brasil;08/01/2026;5;Produto ótimo já tinha um e comprei outro e pelo preço aqui na Amazon estava valendo muito a pena;https://www.amazon.com.br/dp/B0CTD5MCW1
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;15/12/2025;5;Produto muito bom e deixa um brilho ótimo no painel do carro e não deixa úmido.;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;06/12/2025;5;Bom produto, cheiro agradável, toque seco, acabamento acetinado.;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;29/12/2025;5;Produto muito bom, age conforme o esperado.;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;31/12/2025;5;Deixa o plástico com aspecto de novo, como se minha moto estivesse acabado de sair da loja.;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;22/11/2025;4;É bom no geral. Não deixa aquele aspecto de molhado, tem um cheiro agradável, usei na parte interna como recomenda o fabricante, também fiz um teste na parte externa. Não durou muitos dias, lembrando que ele é para uso de partes internas.;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;09/12/2025;5;Cheiro agradável usei no painel do carro e ficou muito bom.;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;08/01/2026;5;Deixa um brilho perfeito e sem cheiro forte;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;15/12/2025;5;Produto bom, recomendo;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;11/01/2026;5;Então, se for para os plásticos internos do carro vale bastante a pena. Não REVITALIZA o plástico se estiver ressecado, ele da brilho e tem um cheiro muito bom.Para moto não recomendo muito pq todos os plásticos ficam muito expostos ao sol e não revitaliza, ele da brilho.;https://www.amazon.com.br/dp/B08B1VX8RY
38;8;Automotivo;B08B1VX8RY;Vonixx INTENSE - Renovador de plásticos com proteção UV, 500ML;30,36;4,8;2.556;Brasil;09/01/2026;5;Chegou bem embalado e sem avarias.;https://www.amazon.com.br/dp/B08B1VX8RY
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;09/01/2026;5;Produto realmente fantástico, é o melhor shampoo automotivo que já comprei. Rende muito, faz muita espuma, limpa de verdade e tem cheiro de uva! Esse último atributo não precisava mas é verdade. Enfim: recomendo.;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;18/11/2025;5;Ótimo produto, com pouco produto você consegue espumar bem o veículo e lavar todo, tem um cheiro ótimo e não agride as peças.;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;10/12/2025;5;Ótimo Shampoo! Muito consistente e rende muito.;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;04/11/2025;5;Excelente produto, oferece uma limpeza profissional para a pintura do carro. Muita rentabilidade na diluição recomendada;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;06/12/2025;5;Ótimo produto e rende bastante;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;30/12/2025;5;Bom, gostei lava e deixa cheiroso.;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;13/09/2025;4;Bom produto. Compraria novamente;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;23/11/2025;5;Excelente, rende pra caramba, o meu durou quase 6 meses.;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;12/01/2026;5;Entrega e produto dentro das expectativas prometidas. Bom custo benefício e ótimo rendimento do produto.;https://www.amazon.com.br/dp/B08N844668
39;9;Automotivo;B08N844668;vonixx Shampoo Automotivo Concentrado 1:400 V-floc 3 Litros;62,2;4,8;1.419;Brasil;05/01/2026;5;Comprei pela avaliação de pessoas que usam o produto.Pela marca que é de ótima qualidade tenho certeza que vai servir bem.;https://www.amazon.com.br/dp/B08N844668
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;01/01/2026;5;Ótimo produto e deixa um cheiro de limpeza.;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;07/12/2025;5;Amo esse limpa estofados, tenho cachorro então uso diariamente para fazer a limpeza e retirada dos pelos do assento. O produto parece que faz todos os pelos virem de uma vez. Amo parece mágica;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;11/12/2025;5;Entregue bem embalado.Produto de excelente qualidade e deixar um cheiro bem agradável  após a limpeza.;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;03/01/2026;5;Super prático, cheio e suave!;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;26/12/2025;1;O PRODUTO É UMA M.... NÃO LIMPA NADA,  é mais um desodorizador do que limpador, não vale nada, solução barata que não é de se esperar grande coisa mesmo,  se quiser testar pelo preço mas ja saiba que não limpa nem poeira rescente em cima de estofado. ENGANAÇÃO;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;10/12/2025;3;Bom;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;31/07/2024;4;Sim, limpa e deixa um cheiro bom, mas não é toda esta potência de limpeza anunciada.;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;09/12/2025;5;Muito bommm;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;28/11/2025;5;Produto cumpre o objetivo.;https://www.amazon.com.br/dp/B07RRYYBWG
40;10;Automotivo;B07RRYYBWG;Limpa Estofados ZIP spray 300ml, MY PLACE, AE2500011;17,75;4,3;244;Brasil;07/11/2025;3;Ele ajuda bem mas não resolve questões com manchas.;https://www.amazon.com.br/dp/B07RRYYBWG
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;09/01/2026;5;Preço bom , entrega no prazo e o produto também é bom, pelo preço não é um top de linha , mas quebra um galho para quem está sem grana, já protege vc;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;23/12/2025;5;Chegou antes do Prazo, muito bom, custo benefício;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;02/01/2026;4;Incompetência..  Capacete ótimo.pena que os responsáveis locais pela entrega são incompetentes com a entrega.endereco super correto .já entregarão em outras ocasiões e desta vês tive que buscar no local.pois já iam sei lá fazer o que com o produto.;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;31/12/2025;5;O capacete é muito bom pelo preço;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;22/12/2025;5;;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;09/01/2026;5;MUITO BOM! A VISEIRA TEM UM POUCO DE GRAU, FORA ISSO, NADA MAIS A SER PONTUADO;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;30/12/2025;5;Excelente produto, cores vivas, acabamento perfeito e super resistente! E veio super bem embalado. Amei!;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;09/01/2026;5;Chegou dentro do prazo conforme falado, produto de ótima qualidade,  super recomendo;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;11/01/2026;5;Excelente , recomendo ✅👏🏻✨;https://www.amazon.com.br/dp/B07YDW6YXS
41;11;Automotivo;B07YDW6YXS;CAPACETE FECHADO PRO TORK SPORT MOTO 788 PRETO - BRANCO TAM. 56;82;4,5;7.873;Brasil;11/01/2026;5;Ótimo;https://www.amazon.com.br/dp/B07YDW6YXS
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;02/12/2025;5;Palhetas excelentes, muito silenciosas e limpam muito bem. Vale a muito a pena. Na Amazon bem mais barato que em lojas físicas.;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;25/12/2025;5;Ótimo;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;18/11/2025;5;Ótima aquisição! Super satisfeito;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;08/12/2025;5;Quem tem novo Ônix, compre a palheta SD10, essa não serve !!!!Produto de excelente qualidade  !! Padrão Bosch !!!;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;05/11/2025;4;Produto tem boa qualidade. Anunciado como adequado para o Compass 2019 mas fica um pouco maior que o ideal mas limpa bem o parabrisa;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;29/12/2025;5;Original, ótima qualidade.;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;19/12/2025;5;Excelente, perfeito, ótimo material, de alto nível;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;14/12/2025;5;;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;11/01/2026;5;Muito bom!;https://www.amazon.com.br/dp/B077SKG88X
42;12;Automotivo;B077SKG88X;Bosch Palheta Dianteira Aerofit AF18, Limpador de Para-brisa com Tratamento de Grafite, 18 Polegadas 450 mm, Unitário;31,97;4,6;5.207;Brasil;09/01/2026;5;eficiente;https://www.amazon.com.br/dp/B077SKG88X
43;13;Automotivo;B07CYRXDZR;CAPACETE FECHADO PRO TORK NEW LIBERTY 4 SOLID PRETO FOSCO TAM. 58;97;4,4;4.123;Brasil;13/12/2025;5;Capacete bom, material de qualidade, ótimo custo benefício;https://www.amazon.com.br/dp/B07CYRXDZR
