produto;texto;nota;data;origem;ctime;link
Projetor Smart Portátil Full Hd 4k Bluetooth Wifi Cor Branco Android 11.0 5g Tv Cinema Em Casa Several Importados 127/220v;Projetor muito bom. Só não dei 5 estrelas pq a conexão com uma caixa de som bluetooth fica cortando o som, meio que dando um bug. No demais as configurações são otimaa, ajusta o ângulos automaticamente.;4.0;04/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/projetor-smart-portatil-full-hd-4k-bluetooth-wifi-cor-branco-android-110-5g-tv-cinema-em-casa-several-importados/p/MLB54073273
Projetor Smart Portátil Full Hd 4k Bluetooth Wifi Cor Branco Android 11.0 5g Tv Cinema Em Casa Several Importados 127/220v;"Muito, muito bom! prático e com imagem 100%. Lamento o manual não ser em português; porém tem vários tutoriais sobre ele.";5.0;06/08/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/projetor-smart-portatil-full-hd-4k-bluetooth-wifi-cor-branco-android-110-5g-tv-cinema-em-casa-several-importados/p/MLB54073273
Projetor Smart Portátil Full Hd 4k Bluetooth Wifi Cor Branco Android 11.0 5g Tv Cinema Em Casa Several Importados 127/220v;Gostei do projetor. Funcionou o youtube dele, o fone bluetooth também ficou pareado, achei a imagem bem nítida até mesmo de luz ligada (mas lógico que fica melhor no escuro), ele tem a interface intuitiva, fácil de entender, e veio com os aplicativos que diz no anúncio, mas o controle não acompanha pilhas (é modelo aaa). Só não tentei espelhar o celular porque ainda não sei como fazer, mas tentei conectar ele no computador através do hdmi e ficou com falha na imagem, então não gostei desse ponto, e quanto ao áudio nativo não vi problema, talvez tenha a mesma qualidade de um de celular.;4.0;05/12/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/projetor-smart-portatil-full-hd-4k-bluetooth-wifi-cor-branco-android-110-5g-tv-cinema-em-casa-several-importados/p/MLB54073273
Projetor Smart Portátil Full Hd 4k Bluetooth Wifi Cor Branco Android 11.0 5g Tv Cinema Em Casa Several Importados 127/220v;Ótimo, pelo valor compensa muito.;5.0;20/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/projetor-smart-portatil-full-hd-4k-bluetooth-wifi-cor-branco-android-110-5g-tv-cinema-em-casa-several-importados/p/MLB54073273
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;Funcionou direitinho, minha tv não tinha sinal nenhum no meu ap. Só precisei colocar a antena no alto, mas funcionou muito bem.;5.0;27/01/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;Muito boa a antena, pegou mto bem, canais limpos e não trava, super recomendo.;5.0;17/01/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;Produto excelente, na minha região pega bastante canais. Mas eu coloquei ela para fora da janela pelo cabo ter 5 metros.;5.0;04/04/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;"Gostei produto muito bom.
Até o momento estou satisfeita.";4.0;11/02/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;Super indico.;5.0;17/12/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;Sinal ótimo nem encaixei direito e já estava pegando todos os canais perfeito.;5.0;18/02/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;"Mal pegava a globo! agora pega band. Mas o resto dos canais só aparecem se eu instalar a antena pro lado de fora da casa, que é o correto.
Já fiz o teste. Imagem ótima!.
Só instalar corretamente aonde precisa ficar, e estará resolvido. 😉👆.";5.0;25/04/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;Acabou de chegar ainda vou testar. Produto novo lacrado, recomendo.;5.0;09/11/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Antena Digital 4k Hd Interna Externa Para Tv Samsung LG Smart Led Lcd 3d Uhf Cabo Longo De 5 Metros Com Base Magnética Preto;Perfeito pegou muinto bem.;5.0;08/04/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/antena-digital-4k-hd-interna-externa-para-tv-samsung-lg-smart-led-lcd-3d-uhf-cabo-longo-de-5-metros-com-base-magnetica/p/MLB48594449
Fone De Ouvido Sem Fio Bluetooth F9-5 Pares Som Imersivo Powerbank Moderno Bateria Longa Duração Academia Compativel Com Todos Celulares Preto;"Gostei do fone. O que me fez comprá-lo foi o design dele: bem prático e bonito, com a case transparente e a cor escura.
A bateria dura bem, tanto a da case quanto a carga dos fones. Eu carrego a case em média 2 vezes por semana, aí com isso vai mantendo a carga dos fones.
Os fones, apesar de serem intra auricular (nem sei se é assim que fala rsrs), são confortáveis e não machucam ou incomodam o ouvido. Quanto a potência o som, não esperem muito, pois, mesmo com o volume do celular no máximo, não tampa os ruidos além de ser baixo.
Um problema que veio no meu que o visor não mostra o quanto de bateria já está carregado no fones, mas vi outros reviews m outra plataforma que o normal é indicar. Mas não algo que prejudica, pois quando termina de carrega, os leds da case apagam, aí dá pra saber que carregou tudo.
No demais, eu estou muito satisfeito com essa compra. Gostei demais desses fones. Ainda mais no quesito duração de carga.";5.0;20/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-bluetooth-f9-5-pares-som-imersivo-powerbank-moderno-bateria-longa-duraco-academia-compativel-com-todos-celulares/p/MLB27174916
Fone De Ouvido Sem Fio Bluetooth F9-5 Pares Som Imersivo Powerbank Moderno Bateria Longa Duração Academia Compativel Com Todos Celulares Preto;Os fones são de excelente qualidade! o som é limpo, são confortáveis de usar, não incomodam, são bonitos, e a bateria dura muito mais que o anunciado! estou muito satisfeito!.;5.0;04/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-bluetooth-f9-5-pares-som-imersivo-powerbank-moderno-bateria-longa-duraco-academia-compativel-com-todos-celulares/p/MLB27174916
Fone De Ouvido Sem Fio Bluetooth F9-5 Pares Som Imersivo Powerbank Moderno Bateria Longa Duração Academia Compativel Com Todos Celulares Preto;Bom, ele veio como diz, mas nao conecta os fones juntos, mesmo fazendo o reset dele. Ainda sim nao funciona o lado direito. Fora que a bateria cai muito, em menos de 10 minutos. Nao acho que vale a pena comprar, ja que meu intuito de uso seja pra escutar musica por varias horas seguidas no meu dia a dia.;5.0;24/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-bluetooth-f9-5-pares-som-imersivo-powerbank-moderno-bateria-longa-duraco-academia-compativel-com-todos-celulares/p/MLB27174916
Fone De Ouvido Sem Fio Bluetooth F9-5 Pares Som Imersivo Powerbank Moderno Bateria Longa Duração Academia Compativel Com Todos Celulares Preto;N gostei muito pois só um lado carega.;5.0;15/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-bluetooth-f9-5-pares-som-imersivo-powerbank-moderno-bateria-longa-duraco-academia-compativel-com-todos-celulares/p/MLB27174916
Fone De Ouvido Sem Fio Bluetooth F9-5 Pares Som Imersivo Powerbank Moderno Bateria Longa Duração Academia Compativel Com Todos Celulares Preto;Não encaixou muito bem no meu ouvido, mas sempre tive dificuldade com fones de ouvido. Considero que o problema é mais do formato da minha orelha. A qualidade do som é muito boa e me pareceu bem construído. A bateria não dura uma eternidade, mas não é ruim. Para carregar é preciso ter atenção pois às vezes ele não encaixa bem. E se mexer um pouco, sai da posição e não recarrega. No geral, estou satisfeito.;5.0;14/12/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-bluetooth-f9-5-pares-som-imersivo-powerbank-moderno-bateria-longa-duraco-academia-compativel-com-todos-celulares/p/MLB27174916
Fone De Ouvido Sem Fio Bluetooth F9-5 Pares Som Imersivo Powerbank Moderno Bateria Longa Duração Academia Compativel Com Todos Celulares Preto;"Amei o produto.
Excelente qualidade.
Demora um pouco carregando.
Mas também em compensação.
Demora para descarregar.
Carreguei ontem a noite.
Ja usei bastante e não descarrega.
Coisa de um dia ou mais a depender do uso.";5.0;29/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-bluetooth-f9-5-pares-som-imersivo-powerbank-moderno-bateria-longa-duraco-academia-compativel-com-todos-celulares/p/MLB27174916
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;Algo me diz que não é original 100%, mas compro pelo custo-benefício, da outra vez que comprei ela oxidavam fácil, usei outras pilhas nos mesmos produtos e não passaram por isso. Por isso minha estranheza, comprei pela segunda vez e vou testar novamente.;4.0;21/11/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;O produto é bom, mas o mercado livre não mais o mesmo. Estou tendo problemas com uma compra e eles não fazem nada. Só enrolam. Já falei com 6 atendentes e cada um fala uma coisa e nada é cumprido. Uma lástima para um e-commerce que era tão bom e confiável.;4.0;21/05/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;É um produto de qualidade pela marca e estou satisfeito com a durabilidade das pilhas.;5.0;05/04/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;Pilhas originais, embaladas em blister como mostrado na imagem. Não há muito o que dizer sobre as tradicionais pilhas duracell. Espero que durem como sempre.;5.0;23/07/2021;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;Excelente, vieram com carga.;5.0;05/02/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;Testado e aprovado. O melhor custo benefício e a melhor marca de baterias do mercado.;5.0;11/07/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;Pilha é duracell, sem mais.;5.0;11/02/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;O produto é muito bom.;4.0;03/02/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;O produto e excelente, eu recomendo.;5.0;03/01/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Pilha Duracell Alcalina 16 Aaa Pequena Kit Cartela Mn1500;Sensacional, ou seja, resolvi todos os meus problemas com pilhas de maneira rápida e com o melhor preço ! comprei aa e aaa. Muito mais barato do que tentar se utilizar de pilhas recarregáveis, o que era aminha intenção, dado serem caríssimas e trabalhosas. Das 32 compradas, 16 de aa e 16 de aaa, ainda restam 8 de cada e, assim, ainda vai demorar para ter necessidade de voltar a comprar. Fosse utilizar pilhas recarregáveis, calculei que já teria gasto uns r$ 500,00 e não os até agora r$ 100,00.;5.0;13/01/2022;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/pilha-duracell-alcalina-16-aaa-pequena-kit-cartela-mn1500/p/MLB55915508
Allight Sellerex Kit 8 Pilhas Recarregáveis Aa/aaa + Carregador Rápido A-612 Bivolt 127/220v;"As pilhas vieram bem embaladas, em perfeitas condições, e o carregador incluso no kit é compacto e fácil de usar. As pilhas são do tipo aa, e segundo o fabricante, possuem uma boa capacidade de carga — e, na prática, isso se confirmou. Desde o primeiro uso, percebi que elas seguram bem a carga, mesmo em situações de uso contínuo e intenso.
Utilizo microfones sem fio com frequência, e quem trabalha com esse tipo de equipamento sabe o quanto é importante contar com pilhas que não deixem você na mão no meio de uma apresentação, culto ou reunião. Felizmente, as pilhas se mostraram confiáveis, mantendo a energia por várias horas sem precisar de troca ou recarga. Isso me deu segurança e praticidade, evitando o gasto contínuo com pilhas descartáveis e contribuindo também com o meio ambiente.
Outro ponto positivo foi o carregador. Ele permite carregar várias pilhas ao mesmo tempo, tem indicadores led para cada compartimento, e o processo de carregamento é relativamente rápido. Também gostei do fato de que as pilhas não esquentam excessivamente durante o carregamento, o que demonstra um sistema seguro e eficiente.
Além do uso em microfones, fiz alguns testes em outros aparelhos, como lanternas e controles, e o desempenho também foi excelente. As pilhas mantiveram a mesma constância de energia, sem oscilações ou falhas. Elas são ideais para quem precisa de energia duradoura em equipamentos eletrônicos de uso profissional ou doméstico.";4.0;06/05/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/allight-sellerex-kit-8-pilhas-recarregaveis-aaaaa-carregador-rapido-a-612-bivolt/p/MLB60205865
